timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778171368996,7,01 - Homepage,200,OK,Realistic User Journey 1-49,text,true,,9011,210,100,100,http://localhost/,7,0,2
1778171370691,5,01 - Homepage,200,OK,Realistic User Journey 1-58,text,true,,9011,210,100,100,http://localhost/,4,0,0
1778171370772,12,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,12,0,0
1778171371209,8,01 - Homepage,200,OK,Realistic User Journey 1-56,text,true,,9011,210,100,100,http://localhost/,8,0,1
1778171371472,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,9,0,0
1778171371566,5,01 - Homepage,200,OK,Realistic User Journey 1-57,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171371772,4,01 - Homepage,200,OK,Realistic User Journey 1-62,text,true,,9011,210,100,100,http://localhost/,4,0,1
1778171372158,5,01 - Homepage,200,OK,Realistic User Journey 1-53,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171372968,7,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,7,0,0
1778171373251,6,01 - Homepage,200,OK,Realistic User Journey 1-60,text,true,,9011,210,100,100,http://localhost/,6,0,2
1778171373430,7,01 - Homepage,200,OK,Realistic User Journey 1-61,text,true,,9011,210,100,100,http://localhost/,7,0,1
1778171373813,14,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,14,0,0
1778171374118,6,01 - Homepage,200,OK,Realistic User Journey 1-63,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171374125,52,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,52,0,0
1778171374438,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,10,0,0
1778171374515,11,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-12,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,11,0,0
1778171374577,3,01 - Homepage,200,OK,Realistic User Journey 1-72,text,true,,9011,210,100,100,http://localhost/,3,0,1
1778171374635,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,8,0,0
1778171375595,7,01 - Homepage,200,OK,Realistic User Journey 1-59,text,true,,9011,210,100,100,http://localhost/,7,0,2
1778171375696,11,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",491,267,100,100,http://localhost/catalogue,11,0,0
1778171376103,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,10,0,0
1778171376160,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-13,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,8,0,0
1778171376339,5,01 - Homepage,200,OK,Realistic User Journey 1-64,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171376384,5,01 - Homepage,200,OK,Realistic User Journey 1-66,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171376535,11,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-17,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,11,0,0
1778171376625,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,9,0,0
1778171376786,6,01 - Homepage,200,OK,Realistic User Journey 1-69,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171376886,6,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,5,0,0
1778171377528,5,01 - Homepage,200,OK,Realistic User Journey 1-65,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171377953,8,01 - Homepage,200,OK,Realistic User Journey 1-75,text,true,,9011,210,100,100,http://localhost/,7,0,1
1778171378551,6,01 - Homepage,200,OK,Realistic User Journey 1-67,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171378775,4,01 - Homepage,200,OK,Realistic User Journey 1-68,text,true,,9011,210,100,100,http://localhost/,4,0,1
1778171378873,6,01 - Homepage,200,OK,Realistic User Journey 1-76,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171379359,14,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",493,267,100,100,http://localhost/catalogue,13,0,0
1778171379828,7,01 - Homepage,200,OK,Realistic User Journey 1-74,text,true,,9011,210,100,100,http://localhost/,7,0,1
1778171379928,11,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,11,0,0
1778171380452,5,01 - Homepage,200,OK,Realistic User Journey 1-73,text,true,,9011,210,100,100,http://localhost/,5,0,0
1778171380609,5,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,5,0,0
1778171381016,6,01 - Homepage,200,OK,Realistic User Journey 1-77,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171381134,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,9,0,0
1778171381329,6,01 - Homepage,200,OK,Realistic User Journey 1-70,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171381525,5,01 - Homepage,200,OK,Realistic User Journey 1-71,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171381557,53,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-15,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,53,0,0
1778171381647,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-19,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,8,0,0
1778171381987,5,01 - Homepage,200,OK,Realistic User Journey 1-81,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171383478,6,01 - Homepage,200,OK,Realistic User Journey 1-90,text,true,,9011,210,100,100,http://localhost/,6,0,2
1778171383539,6,01 - Homepage,200,OK,Realistic User Journey 1-86,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171384114,11,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,11,0,0
1778171384638,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-26,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,9,0,0
1778171385042,7,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-27,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,7,0,0
1778171385416,8,01 - Homepage,200,OK,Realistic User Journey 1-78,text,true,,9011,210,100,100,http://localhost/,8,0,2
1778171385473,6,01 - Homepage,200,OK,Realistic User Journey 1-80,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171386119,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,8,0,0
1778171386194,7,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,6,0,0
1778171386466,5,01 - Homepage,200,OK,Realistic User Journey 1-83,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171386822,8,01 - Homepage,200,OK,Realistic User Journey 1-79,text,true,,9011,210,100,100,http://localhost/,8,0,1
1778171387026,5,01 - Homepage,200,OK,Realistic User Journey 1-82,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171387326,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-22,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,9,0,0
1778171387706,7,01 - Homepage,200,OK,Realistic User Journey 1-85,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171388012,7,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-25,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,7,0,0
1778171388096,6,01 - Homepage,200,OK,Realistic User Journey 1-95,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171388109,48,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-32,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,48,0,0
1778171388227,5,01 - Homepage,200,OK,Realistic User Journey 1-89,text,true,,9011,210,100,100,http://localhost/,5,0,0
1778171388256,36,01 - Homepage,200,OK,Realistic User Journey 1-87,text,true,,9011,210,100,100,http://localhost/,36,0,29
1778171388575,3,01 - Homepage,200,OK,Realistic User Journey 1-91,text,true,,9011,210,100,100,http://localhost/,3,0,1
1778171388764,6,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-28,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,6,0,0
1778171388914,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,9,0,0
1778171389575,6,01 - Homepage,200,OK,Realistic User Journey 1-84,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171389692,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,9,0,0
1778171389723,51,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-38,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,51,0,0
1778171389757,21,01 - Homepage,200,OK,Realistic User Journey 1-94,text,true,,9011,210,100,100,http://localhost/,21,0,1
1778171390339,59,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,59,0,0
1778171391188,5,01 - Homepage,200,OK,Realistic User Journey 1-88,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171391203,51,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,51,0,0
1778171391281,53,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-33,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,53,0,0
1778171391409,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,10,0,0
1778171391760,7,01 - Homepage,200,OK,Realistic User Journey 1-97,text,true,,9011,210,100,100,http://localhost/,7,0,1
1778171393199,6,01 - Homepage,200,OK,Realistic User Journey 1-92,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171393754,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,10,0,0
1778171394149,5,01 - Homepage,200,OK,Realistic User Journey 1-96,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171394493,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,10,0,0
1778171394716,6,01 - Homepage,200,OK,Realistic User Journey 1-93,text,true,,9011,210,100,100,http://localhost/,6,0,2
1778171394792,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,8,0,0
1778171395022,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",491,267,100,100,http://localhost/catalogue,8,0,0
1778171395117,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-44,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,10,0,0
1778171395165,13,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",495,267,100,100,http://localhost/catalogue,13,0,0
1778171395382,10,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,10,0,0
1778171396143,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,8,0,0
1778171396843,5,01 - Homepage,200,OK,Realistic User Journey 1-100,text,true,,9011,210,100,100,http://localhost/,5,0,1
1778171396922,6,01 - Homepage,200,OK,Realistic User Journey 1-98,text,true,,9011,210,100,100,http://localhost/,6,0,1
1778171398424,8,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",491,267,100,100,http://localhost/catalogue,8,0,0
1778171398560,8,01 - Homepage,200,OK,Realistic User Journey 1-99,text,true,,9011,210,100,100,http://localhost/,8,0,2
1778171398679,9,03 - View Product Details (Classic),500,Internal Server Error,Realistic User Journey 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",366,393,100,100,http://localhost/catalogue/03fef6ac-1896-4ce8-bd69-b798f85c6e0b,9,0,0
1778171400267,7,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-48,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,7,0,0
1778171400621,7,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,7,0,0
1778171400963,5,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,5,0,0
1778171402173,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,9,0,0
1778171402280,5,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,5,0,0
1778171402395,5,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-55,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,5,0,0
1778171402445,5,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",493,267,100,100,http://localhost/catalogue,5,0,0
1778171402908,9,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-54,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,9,0,0
1778171403128,6,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-62,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,6,0,0
1778171403675,5,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-56,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,5,0,0
1778171403711,49,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-60,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",485,267,100,100,http://localhost/catalogue,49,0,0
1778171403794,50,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,50,0,0
1778171404155,11,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",489,267,100,100,http://localhost/catalogue,11,0,0
1778171404757,11,03 - View Product Details (Classic),500,Internal Server Error,Realistic User Journey 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",366,393,100,100,http://localhost/catalogue/03fef6ac-1896-4ce8-bd69-b798f85c6e0b,11,0,2
1778171405047,9,03 - View Product Details (Classic),500,Internal Server Error,Realistic User Journey 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",366,393,100,100,http://localhost/catalogue/03fef6ac-1896-4ce8-bd69-b798f85c6e0b,9,0,2
1778171405056,48,02 - Browse Catalogue,500,Internal Server Error,Realistic User Journey 1-57,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",487,267,100,100,http://localhost/catalogue,48,0,0
1778171405613,23,03 - View Product Details (Classic),500,Internal Server Error,Realistic User Journey 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",366,401,100,100,http://localhost/catalogue/03fef6ac-1896-4ce8-bd69-b798f85c6e0b,23,0,0
1778171406427,8,03 - View Product Details (Classic),500,Internal Server Error,Realistic User Journey 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",366,395,100,100,http://localhost/catalogue/03fef6ac-1896-4ce8-bd69-b798f85c6e0b,8,0,1
