timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778092416578,4,05 - Login User,404,Not Found,Realistic User Journey 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,547,50,50,http://localhost/login,4,0,1
1778092416601,61,04 - Register User,200,OK,Realistic User Journey 1-47,text,true,,338,654,50,50,http://localhost/register,61,0,0
1778092417366,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-19,text,true,,144,502,50,50,http://localhost/cart,20,0,0
1778092417581,3,05 - Login User,404,Not Found,Realistic User Journey 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,551,50,50,http://localhost/login,3,0,1
1778092418490,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-27,text,true,,144,502,50,50,http://localhost/cart,20,0,0
1778092419771,3,05 - Login User,404,Not Found,Realistic User Journey 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,553,50,50,http://localhost/login,3,0,1
1778092420364,17,04 - Register User,200,OK,Realistic User Journey 1-49,text,true,,338,660,50,50,http://localhost/register,17,0,0
1778092420993,26,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-4,text,true,,144,502,50,50,http://localhost/cart,26,0,0
1778092422447,21,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-11,text,true,,144,506,50,50,http://localhost/cart,21,0,0
1778092424808,26,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-9,text,true,,144,500,50,50,http://localhost/cart,26,0,0
1778092426042,5,05 - Login User,404,Not Found,Realistic User Journey 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,553,50,50,http://localhost/login,4,0,1
1778092427147,5,05 - Login User,404,Not Found,Realistic User Journey 1-28,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,547,50,50,http://localhost/login,5,0,0
1778092427805,25,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-6,text,true,,144,502,50,50,http://localhost/cart,25,0,0
1778092429031,18,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-2,text,true,,144,504,50,50,http://localhost/cart,18,0,1
1778092429738,24,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-43,text,true,,144,504,50,50,http://localhost/cart,23,0,0
1778092430639,4,05 - Login User,404,Not Found,Realistic User Journey 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,549,50,50,http://localhost/login,4,0,1
1778092430856,5,05 - Login User,404,Not Found,Realistic User Journey 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,549,50,50,http://localhost/login,5,0,1
1778092431013,3,05 - Login User,404,Not Found,Realistic User Journey 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,551,50,50,http://localhost/login,3,0,0
1778092431624,23,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-7,text,true,,144,510,50,50,http://localhost/cart,23,0,0
1778092432148,4,05 - Login User,404,Not Found,Realistic User Journey 1-48,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,547,50,50,http://localhost/login,4,0,0
1778092432747,21,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-33,text,true,,144,500,50,50,http://localhost/cart,21,0,0
1778092434314,15,04 - Register User,200,OK,Realistic User Journey 1-46,text,true,,338,660,50,50,http://localhost/register,15,0,0
1778092434610,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-5,text,true,,144,500,50,50,http://localhost/cart,20,0,0
1778092435932,18,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-17,text,true,,144,502,50,50,http://localhost/cart,18,0,0
1778092437771,21,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-35,text,true,,144,500,50,50,http://localhost/cart,21,0,0
1778092439520,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-13,text,true,,144,508,50,50,http://localhost/cart,21,0,1
1778092440292,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-12,text,true,,144,502,50,50,http://localhost/cart,19,0,1
1778092440327,45,05 - Login User,404,Not Found,Realistic User Journey 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,549,50,50,http://localhost/login,45,0,0
1778092440805,19,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-34,text,true,,144,504,50,50,http://localhost/cart,19,0,0
1778092441923,4,05 - Login User,404,Not Found,Realistic User Journey 1-26,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,549,50,50,http://localhost/login,3,0,1
1778092442862,4,05 - Login User,404,Not Found,Realistic User Journey 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,547,50,50,http://localhost/login,4,0,1
1778092443372,5,05 - Login User,404,Not Found,Realistic User Journey 1-32,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,549,50,50,http://localhost/login,5,0,1
1778092444543,24,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-22,text,true,,144,504,50,50,http://localhost/cart,24,0,0
1778092444817,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-10,text,true,,144,500,50,50,http://localhost/cart,20,0,1
1778092445053,5,05 - Login User,404,Not Found,Realistic User Journey 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,549,50,50,http://localhost/login,5,0,1
1778092445146,4,05 - Login User,404,Not Found,Realistic User Journey 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,551,50,50,http://localhost/login,4,0,1
1778092445407,4,05 - Login User,404,Not Found,Realistic User Journey 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,547,50,50,http://localhost/login,4,0,1
1778092445634,23,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-23,text,true,,144,504,50,50,http://localhost/cart,23,0,0
1778092445682,21,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-37,text,true,,144,508,50,50,http://localhost/cart,21,0,0
1778092445787,17,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-1,text,true,,144,500,50,50,http://localhost/cart,17,0,0
1778092445980,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-18,text,true,,144,506,50,50,http://localhost/cart,20,0,0
1778092446329,19,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-25,text,true,,144,502,50,50,http://localhost/cart,19,0,0
1778092446486,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-15,text,true,,144,500,50,50,http://localhost/cart,20,0,0
1778092447396,19,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-20,text,true,,144,500,50,50,http://localhost/cart,19,0,1
1778092447957,24,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-36,text,true,,144,500,50,50,http://localhost/cart,24,0,0
1778092448937,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-3,text,true,,144,504,50,50,http://localhost/cart,20,0,1
1778092449261,17,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-19,text,true,,144,502,50,50,http://localhost/cart,17,0,1
1778092449327,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-27,text,true,,144,502,50,50,http://localhost/cart,19,0,0
1778092450196,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-8,text,true,,144,504,50,50,http://localhost/cart,19,0,0
1778092450445,21,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-44,text,true,,144,504,50,50,http://localhost/cart,21,0,0
1778092450599,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-16,text,true,,144,502,50,50,http://localhost/cart,20,0,0
1778092452244,3,05 - Login User,404,Not Found,Realistic User Journey 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,547,50,50,http://localhost/login,3,0,0
1778092452459,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-14,text,true,,144,506,50,50,http://localhost/cart,20,0,1
1778092453112,22,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-30,text,true,,144,504,50,50,http://localhost/cart,22,0,0
1778092454072,23,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-42,text,true,,144,506,50,50,http://localhost/cart,23,0,0
1778092454415,29,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-38,text,true,,144,506,50,50,http://localhost/cart,29,0,0
1778092457849,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-11,text,true,,144,506,50,50,http://localhost/cart,21,0,1
1778092457967,3,05 - Login User,404,Not Found,Realistic User Journey 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,553,50,50,http://localhost/login,3,0,1
1778092458277,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-28,text,true,,144,500,50,50,http://localhost/cart,20,0,0
1778092458987,3,08 - View Cart,200,OK,Realistic User Journey 1-9,text,true,,23292,402,50,50,http://localhost/basket.html,3,0,0
1778092462033,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-4,text,true,,144,502,50,50,http://localhost/cart,21,0,1
1778092462176,18,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-6,text,true,,144,502,50,50,http://localhost/cart,18,0,0
1778092462727,25,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-45,text,true,,144,504,50,50,http://localhost/cart,25,0,0
1778092463079,24,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-31,text,true,,144,506,50,50,http://localhost/cart,24,0,0
1778092463144,18,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-21,text,true,,144,502,50,50,http://localhost/cart,18,0,0
1778092464028,24,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-43,text,true,,144,504,50,50,http://localhost/cart,24,0,0
1778092464186,3,08 - View Cart,200,OK,Realistic User Journey 1-7,text,true,,23292,412,50,50,http://localhost/basket.html,3,0,0
1778092464675,5,08 - View Cart,200,OK,Realistic User Journey 1-2,text,true,,23292,406,50,50,http://localhost/basket.html,5,0,0
1778092468398,24,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-5,text,true,,144,500,50,50,http://localhost/cart,24,0,1
1778092469053,6,08 - View Cart,200,OK,Realistic User Journey 1-12,text,true,,23292,404,50,50,http://localhost/basket.html,5,0,0
1778092469426,26,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-48,text,true,,144,500,50,50,http://localhost/cart,26,0,0
1778092469556,3,05 - Login User,404,Not Found,Realistic User Journey 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",362,553,50,50,http://localhost/login,3,0,1
1778092470735,26,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-17,text,true,,144,502,50,50,http://localhost/cart,26,0,0
1778092471699,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-33,text,true,,144,500,50,50,http://localhost/cart,20,0,2
1778092472815,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-41,text,true,,144,502,50,50,http://localhost/cart,20,0,0
1778092474598,4,08 - View Cart,200,OK,Realistic User Journey 1-13,text,true,,23292,410,50,50,http://localhost/basket.html,4,0,0
1778092476111,24,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-23,text,true,,144,504,50,50,http://localhost/cart,24,0,1
1778092476778,27,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-26,text,true,,144,502,50,50,http://localhost/cart,27,0,0
1778092476805,17,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-35,text,true,,144,500,50,50,http://localhost/cart,17,0,0
1778092477178,5,08 - View Cart,200,OK,Realistic User Journey 1-10,text,true,,23292,402,50,50,http://localhost/basket.html,5,0,0
1778092477210,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-34,text,true,,144,504,50,50,http://localhost/cart,21,0,0
1778092477884,23,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-18,text,true,,144,506,50,50,http://localhost/cart,23,0,1
1778092478519,24,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-40,text,true,,144,502,50,50,http://localhost/cart,24,0,0
1778092479187,18,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-39,text,true,,144,500,50,50,http://localhost/cart,18,0,0
1778092479747,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-22,text,true,,144,504,50,50,http://localhost/cart,21,0,1
1778092479928,26,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-32,text,true,,144,502,50,50,http://localhost/cart,26,0,0
1778092480505,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-37,text,true,,144,508,50,50,http://localhost/cart,19,0,0
1778092480682,25,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-25,text,true,,144,502,50,50,http://localhost/cart,25,0,1
1778092482257,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-20,text,true,,144,500,50,50,http://localhost/cart,20,0,0
1778092482300,4,08 - View Cart,200,OK,Realistic User Journey 1-19,text,true,,23292,404,50,50,http://localhost/basket.html,4,0,0
1778092482519,22,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-50,text,true,,144,502,50,50,http://localhost/cart,22,0,0
1778092482527,16,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-1,text,true,,144,500,50,50,http://localhost/cart,16,0,0
1778092482667,17,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-29,text,true,,144,504,50,50,http://localhost/cart,17,0,0
1778092482878,4,08 - View Cart,200,OK,Realistic User Journey 1-15,text,true,,23292,402,50,50,http://localhost/basket.html,4,0,0
1778092483262,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-44,text,true,,144,504,50,50,http://localhost/cart,20,0,1
1778092483649,6,08 - View Cart,200,OK,Realistic User Journey 1-27,text,true,,23292,404,50,50,http://localhost/basket.html,6,0,0
1778092484114,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-24,text,true,,144,500,50,50,http://localhost/cart,20,0,0
1778092485936,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-36,text,true,,144,500,50,50,http://localhost/cart,19,0,1
1778092485955,4,08 - View Cart,200,OK,Realistic User Journey 1-3,text,true,,23292,406,50,50,http://localhost/basket.html,4,0,0
1778092486511,18,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-47,text,true,,144,500,50,50,http://localhost/cart,18,0,0
1778092486550,18,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-16,text,true,,144,502,50,50,http://localhost/cart,18,0,1
1778092486656,5,08 - View Cart,200,OK,Realistic User Journey 1-8,text,true,,23292,406,50,50,http://localhost/basket.html,5,0,1
1778092486859,22,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-14,text,true,,144,506,50,50,http://localhost/cart,22,0,0
1778092489427,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-30,text,true,,144,504,50,50,http://localhost/cart,19,0,1
1778092490098,22,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-42,text,true,,144,506,50,50,http://localhost/cart,22,0,0
1778092491864,14,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-9,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,451,50,50,http://localhost/orders,14,0,0
1778092492001,5,08 - View Cart,200,OK,Realistic User Journey 1-11,text,true,,23292,408,49,49,http://localhost/basket.html,5,0,0
1778092493297,43,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-38,text,true,,144,506,49,49,http://localhost/cart,43,0,1
1778092493495,20,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-49,text,true,,144,506,49,49,http://localhost/cart,20,0,0
1778092494024,4,08 - View Cart,200,OK,Realistic User Journey 1-6,text,true,,23292,404,49,49,http://localhost/basket.html,4,0,0
1778092496173,18,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-21,text,true,,144,502,49,49,http://localhost/cart,18,0,0
1778092496366,19,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-45,text,true,,144,504,49,49,http://localhost/cart,19,0,1
1778092497337,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-28,text,true,,144,500,49,49,http://localhost/cart,21,0,0
1778092499950,6,08 - View Cart,200,OK,Realistic User Journey 1-4,text,true,,23292,404,49,49,http://localhost/basket.html,6,0,0
1778092499964,57,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-2,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,455,49,49,http://localhost/orders,57,0,1
1778092500072,25,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-31,text,true,,144,506,48,48,http://localhost/cart,25,0,1
1778092500212,3,08 - View Cart,200,OK,Realistic User Journey 1-43,text,true,,23292,406,48,48,http://localhost/basket.html,3,0,1
1778092500224,3,08 - View Cart,200,OK,Realistic User Journey 1-5,text,true,,23292,402,48,48,http://localhost/basket.html,3,0,0
1778092500989,10,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-7,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,461,48,48,http://localhost/orders,10,0,0
1778092501192,23,06 - Add Item to Cart (Classic),201,Created,Realistic User Journey 1-46,text,true,,144,506,47,47,http://localhost/cart,23,0,0
1778092502904,5,08 - View Cart,200,OK,Realistic User Journey 1-17,text,true,,23292,404,47,47,http://localhost/basket.html,5,0,1
1778092504588,18,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-41,text,true,,144,502,47,47,http://localhost/cart,18,0,0
1778092504997,10,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-12,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,453,47,47,http://localhost/orders,10,0,1
1778092506244,4,08 - View Cart,200,OK,Realistic User Journey 1-34,text,true,,23292,406,46,46,http://localhost/basket.html,4,0,0
1778092507315,22,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-48,text,true,,144,500,46,46,http://localhost/cart,22,0,1
1778092508642,4,08 - View Cart,200,OK,Realistic User Journey 1-35,text,true,,23292,402,46,46,http://localhost/basket.html,4,0,0
1778092508729,5,08 - View Cart,200,OK,Realistic User Journey 1-33,text,true,,23292,402,46,46,http://localhost/basket.html,5,0,0
1778092509529,4,08 - View Cart,200,OK,Realistic User Journey 1-23,text,true,,23292,406,46,46,http://localhost/basket.html,4,0,0
1778092510186,9,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-13,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,459,46,46,http://localhost/orders,9,0,1
1778092510967,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-26,text,true,,144,502,45,45,http://localhost/cart,21,0,1
1778092511178,10,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-10,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,451,45,45,http://localhost/orders,10,0,1
1778092512088,5,08 - View Cart,200,OK,Realistic User Journey 1-18,text,true,,23292,408,44,44,http://localhost/basket.html,5,0,0
1778092513066,3,08 - View Cart,200,OK,Realistic User Journey 1-20,text,true,,23292,402,44,44,http://localhost/basket.html,3,0,0
1778092513802,4,08 - View Cart,200,OK,Realistic User Journey 1-22,text,true,,23292,406,44,44,http://localhost/basket.html,4,0,0
1778092514076,20,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-50,text,true,,144,502,44,44,http://localhost/cart,20,0,0
1778092514098,51,09 - Checkout / Place Order,500,Internal Server Error,Realistic User Journey 1-19,text,false,"Test failed: code expected something using /

****** received  : [[[500]]]

****** comparison: [[[201]]]

/	Test failed: code expected something using /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/	",366,453,44,44,http://localhost/orders,51,0,0
1778092514483,21,07 - Add Item to Cart (Crossed),201,Created,Realistic User Journey 1-39,text,true,,144,500,43,43,http://localhost/cart,21,0,1
